Year,Country,Code,Earths,HDI,Population,BiocapPerCap,BiocapTotGHA,EFConsPerCap,EFConsTotGHA,DeRe,Percentage,Region,Income,id
2016,United Arab Emirates,AE,5.472602452612172,0.8619999885559082,9269612.0,0.5633573630506891,5222103.24416362,8.918977735939269,82675448.34641808,-8.35562037288858,-14.831829529379506,Middle East/Central Asia,HI,ARE
1990,Albania,AL,0.8826126960599491,0.6449999809265137,3281454.0,0.9276743642204781,3044116.99717469,1.8257048105850602,5990958.9615485985,-0.8980304463645821,-0.968044909939054,Non-EU Europe,UM,ALB
1991,Albania,AL,0.8410701854212144,0.6259999871253967,3275431.0,0.756305036709956,2477224.15469035,1.69852837040425,5563410.66416284,-0.9422233336942941,-1.2458244861003591,Non-EU Europe,UM,ALB
1992,Albania,AL,0.8209854383037706,0.6100000143051147,3240587.0,0.7707861256577561,2497801.87869014,1.65907671748369,5376387.56572777,-0.8882905918259341,-1.1524475626334152,Non-EU Europe,UM,ALB
1993,Albania,AL,0.7093715236773961,0.6129999756813049,3189583.0,0.8756569902422991,2792978.09134773,1.4055633811793402,4483156.95915164,-0.5299063909370411,-0.6051529272785374,Non-EU Europe,UM,ALB
1994,Albania,AL,0.6253313556303688,0.6190000176429749,3140595.0,0.879790843404303,2763062.40221249,1.23023928452496,3863677.30271276,-0.3504484411206569,-0.3983315395334369,Non-EU Europe,UM,ALB
1995,Albania,AL,0.5943850322321901,0.6320000290870667,3106736.0,0.8909071790424709,2767816.96071814,1.14743141954297,3564771.07714553,-0.25652424050049905,-0.2879359898931403,Non-EU Europe,UM,ALB
1996,Albania,AL,0.6676241313655603,0.640999972820282,3092228.0,0.837118660395886,2588563.4188860003,1.2919452666189801,3994991.88656389,-0.4548266062230939,-0.5433239369051928,Non-EU Europe,UM,ALB
1997,Albania,AL,0.5694709729320458,0.640999972820282,3093041.0,0.8715120774535919,2695621.7500905,1.09127636577627,3375361.49302863,-0.21976428832267805,-0.25216436353331023,Non-EU Europe,UM,ALB
1998,Albania,AL,0.640002896328494,0.6520000100135803,3103759.0,0.892232209238105,2769274.65045807,1.21842071308778,3781685.48435195,-0.32618850384967496,-0.36558700803708255,Non-EU Europe,UM,ALB
1999,Albania,AL,0.7795443935571186,0.6620000004768372,3115576.0,0.8415179861743199,2621816.67310858,1.46973528130083,4579077.96253831,-0.6282172951265099,-0.7465286606439508,Non-EU Europe,UM,ALB
2000,Albania,AL,0.813061490633822,0.6690000295639038,3121970.0,0.8624770174021659,2692627.34875116,1.51168774556283,4719443.74672705,-0.6492107281606639,-0.7527281481843153,Non-EU Europe,UM,ALB
2001,Albania,AL,0.8185668155028307,0.6759999990463257,3122408.0,0.845197115802075,2639051.85206666,1.51090756691014,4717672.76320129,-0.6657104511080649,-0.7876392839749804,Non-EU Europe,UM,ALB
2002,Albania,AL,0.946385806335204,0.6819999814033508,3119029.0,0.8479422052802141,2644757.2013772004,1.7222315216244701,5371691.83334836,-0.8742893163442559,-1.0310718241172288,Non-EU Europe,UM,ALB
2003,Albania,AL,0.9546574292775319,0.6890000104904175,3111005.0,0.8285852382685369,2577728.67625342,1.7121254170409297,5326422.17241432,-0.8835401787723929,-1.0663238227833904,Non-EU Europe,UM,ALB
2004,Albania,AL,1.0011531767057646,0.6940000057220459,3097747.0,0.856310958903947,2652637.2729447004,1.81221145843418,5613778.04536449,-0.9559004995302328,-1.1163006727763447,Non-EU Europe,UM,ALB
2005,Albania,AL,1.069740619819088,0.7039999961853027,3079179.0,0.8540273186487009,2629703.78065593,1.8979543166686001,5844142.84305664,-1.043926998019899,-1.2223578511184747,Non-EU Europe,UM,ALB
2006,Albania,AL,1.1496935592146398,0.7110000252723694,3054331.0,0.8637996470613921,2638329.24349337,2.0196405239876802,6168648.79941571,-1.1558408769262878,-1.3380890821828963,Non-EU Europe,UM,ALB
2007,Albania,AL,1.2403767189070902,0.7200000286102295,3023907.0,0.8663244605509379,2619687.12336279,2.15991001040929,6531373.28974091,-1.2935855498583522,-1.4931883015697118,Non-EU Europe,UM,ALB
2008,Albania,AL,1.228072144666001,0.7239999771118164,2991651.0,0.949420232843355,2840332.946869,2.14556018788902,6418764.92657083,-1.196139955045665,-1.2598635605894195,Non-EU Europe,UM,ALB
2009,Albania,AL,1.275703845789711,0.7289999723434448,2962635.0,0.98664255134866,2923066.5823406004,2.1925242169349297,6495659.71053503,-1.2058816655862703,-1.2222072359821987,Non-EU Europe,UM,ALB
2010,Albania,AL,1.2422996931913797,0.7409999966621399,2940525.0,1.01016216931509,2970402.08184413,2.11290087815138,6213027.33148929,-1.10273870883629,-1.0916452252255384,Non-EU Europe,UM,ALB
2011,Albania,AL,1.3830241514237716,0.7519999742507935,2926659.0,1.01295866519372,2964585.51804629,2.34039058707358,6849527.30986638,-1.3274319218798605,-1.3104502360182684,Non-EU Europe,UM,ALB
2012,Albania,AL,1.3208162589992551,0.7670000195503235,2920039.0,1.0547662283411898,3079959.61860721,2.20107369974391,6427223.33217964,-1.14630747140272,-1.086788181685998,Non-EU Europe,UM,ALB
2013,Albania,AL,1.2824283012385869,0.7710000276565552,2918978.0,1.02752618338257,2999328.35870119,2.14723129985213,6267725.17770426,-1.1197051164695602,-1.0897095709848883,Non-EU Europe,UM,ALB
2014,Albania,AL,1.223503699851712,0.7730000019073486,2920775.0,1.03777848660341,3031112.29058575,2.03836494163458,5953595.21038983,-1.00058645503117,-0.9641618784236244,Non-EU Europe,UM,ALB
2015,Albania,AL,1.264884042225756,0.7760000228881836,2923352.0,1.03076800872084,3013295.75895499,2.08129913735381,6084366.03643513,-1.0505311286329702,-1.0191731987653128,Non-EU Europe,UM,ALB
2016,Albania,AL,1.2319713688880636,0.7820000052452087,2926348.0,1.0308167229048,3016530.61773814,2.00780621387591,5875543.9100506,-0.97698949097111,-0.9477819570272326,Non-EU Europe,UM,ALB
1990,Argentina,AR,1.4857318277195142,0.7039999961853027,32729738.0,6.8620508932489095,224592861.759792,3.0732707077698906,100587225.883103,3.7887801854790197,0.5521352500032511,South America,UM,ARG
1991,Argentina,AR,1.5976163325710058,0.7129999995231628,33193918.0,6.851116572247161,227415267.68264505,3.22636173880549,107095523.88054499,3.62475483344167,0.5290750486022973,South America,UM,ARG
1992,Argentina,AR,1.7404499606585682,0.7200000286102295,33655152.0,6.7943900351204,228666550.20186692,3.5171634878688596,118370837.86913998,3.27722654725154,0.4823430109710306,South America,UM,ARG
1993,Argentina,AR,1.7501556503640134,0.7250000238418579,34110920.0,6.6479059439194,226766044.47508705,3.4677945355958397,118289587.205827,3.1801114083235595,0.4783628762425999,South America,UM,ARG
1994,Argentina,AR,1.71901206514184,0.7279999852180481,34558112.0,6.55395664962033,226492299.533802,3.38188090852735,116871383.90916799,3.1720757410929803,0.4839940070822315,South America,UM,ARG
1995,Argentina,AR,1.6822643577109768,0.7310000061988831,34994812.0,6.66443821038059,233220687.49121892,3.2475295899793197,113646651.03254099,3.4169086204012697,0.5127076750564004,South America,UM,ARG
1996,Argentina,AR,1.840988618931208,0.7379999756813049,35419684.0,6.5310124404441705,231326496.23444703,3.56256824818882,126185095.797117,2.9684441922553497,0.4545151642757349,South America,UM,ARG
1997,Argentina,AR,1.7719984153104285,0.7459999918937683,35833968.0,6.70959826653355,240431744.28296292,3.39567788831271,121680721.449798,3.3139203782208395,0.4939074213653249,South America,UM,ARG
1998,Argentina,AR,1.7682269291607453,0.753000020980835,36241592.0,6.98536123786378,253160678.75279105,3.36630400938567,122000248.646402,3.6190572284781104,0.5180916355279098,South America,UM,ARG
1999,Argentina,AR,1.6788871152157114,0.7639999985694885,36648064.0,6.85995716165317,251404406.774665,3.16533560750072,116003540.82308401,3.6946215541524494,0.5385779338106084,South America,UM,ARG
2000,Argentina,AR,1.685439854565178,0.7710000276565552,37057452.0,6.85552241919836,254048522.049443,3.1336606190058194,116125628.38880801,3.72186180019254,0.5428998072808797,South America,UM,ARG
2001,Argentina,AR,1.6659303178341662,0.7760000228881836,37471508.0,6.79845304363136,254748233.224432,3.0749679506791003,115223661.563872,3.72348509295226,0.5476959345097394,South America,UM,ARG
2002,Argentina,AR,1.6528413359695904,0.7689999938011169,37889372.0,6.79267039788374,257370195.160029,3.00783827271654,113965182.75051899,3.7848321251672,0.557193548850297,South America,UM,ARG
2003,Argentina,AR,1.73352421214255,0.7749999761581421,38309380.0,6.764153032872901,259130633.628552,3.10898001067383,119103153.963127,3.6551730221990697,0.5403740874039079,South America,UM,ARG
2004,Argentina,AR,1.7625942324412045,0.7799999713897705,38728696.0,6.677956909505429,258628584.54400897,3.19051423790139,123564466.272822,3.48744267160404,0.5222319818566066,South America,UM,ARG
2005,Argentina,AR,1.6882752929483251,0.7820000052452087,39145488.0,6.89058395251426,269735354.113147,2.995370392234069,117255271.689199,3.8952135602801903,0.5652951313159592,South America,UM,ARG
2006,Argentina,AR,1.7904035162489351,0.7870000004768372,39558892.0,6.7363796645297995,266483758.985575,3.14516113161186,124419109.77500601,3.5912185329179405,0.5331080954102678,South America,UM,ARG
2007,Argentina,AR,1.88909259929585,0.7919999957084656,39970224.0,7.01989072799736,280586430.89191,3.2895409544645298,131483607.288184,3.7303497735328297,0.5313971282565857,South America,UM,ARG
2008,Argentina,AR,2.0642331140206984,0.7950000166893005,40382392.0,7.053835622545693,284850800.622271,3.60641384726589,145635640.910808,3.4474217752798,0.4887300980279498,South America,UM,ARG
2009,Argentina,AR,1.6782710476871256,0.7990000247955322,40799408.0,6.116043608211651,249530900.032552,2.8844076364423996,117682096.415381,3.23163597176925,0.5283866791646684,South America,UM,ARG
2010,Argentina,AR,1.9115567308780244,0.8130000233650208,41223892.0,6.73902495519488,277808880.320732,3.25117193334616,134025981.58311298,3.4878530218487205,0.517560484645491,South America,UM,ARG
2011,Argentina,AR,1.9699367528932268,0.8190000057220459,41656880.0,6.8739746978510095,286348465.850325,3.33357984302396,138866596.954146,3.5403948548270505,0.5150433352531648,South America,UM,ARG
2012,Argentina,AR,1.9727190172773887,0.8180000185966492,42096736.0,6.5875369162564095,277313560.156058,3.28743677731814,138390237.21541798,3.3001001389382703,0.5009611605810421,South America,UM,ARG
2013,Argentina,AR,2.1541426297438906,0.8199999928474426,42539928.0,6.575500984119401,279721144.040121,3.60678446854654,153432244.977922,2.9687165155728596,0.4514814190953139,South America,UM,ARG
2014,Argentina,AR,2.2524180973227805,0.8199999928474426,42981516.0,6.6985158803208495,287912260.31001097,3.7525428685197095,161289921.30328,2.9459730118011405,0.4397948835884572,South America,UM,ARG
2015,Argentina,AR,2.2342328680406163,0.8220000267028809,43417768.0,6.8563826566437305,297689056.266175,3.67631085986182,159617332.523427,3.1800717967819097,0.4638118897434158,South America,UM,ARG
2016,Argentina,AR,2.064762822646708,0.8220000267028809,43847432.0,6.837006638951348,299784954.217933,3.3650486774150803,147548630.120201,3.4719579615362703,0.507818427695544,South America,UM,ARG
1990,Austria,AT,2.585965917989206,0.7950000166893005,7723949.0,3.3982192369962503,26247676.1393119,5.34913041423237,41316416.9077621,-1.95091117723612,-0.574098091140396,EU-28,HI,AUT
1991,Austria,AT,2.806673232323124,0.8000000119209291,7772701.0,3.3767875289935296,26246757.0861368,5.668033648306731,44055926.2452315,-2.2912461193132003,-0.6785283645003625,EU-28,HI,AUT
1992,Austria,AT,2.4815364947246565,0.8050000071525574,7830933.0,3.27538417661847,25649304.785958,5.01477764391288,39270373.5765506,-1.7393934672944098,-0.531050213807338,EU-28,HI,AUT
1993,Austria,AT,2.517664455250593,0.8069999814033508,7892086.0,3.2218094975984,25426810.014493696,4.98855232594083,39370103.146573,-1.76674282834243,-0.5483697374594602,EU-28,HI,AUT
1994,Austria,AT,2.644604922494968,0.8130000233650208,7947209.0,3.2822533119042796,26084756.2146858,5.202836605597192,41348034.8971323,-1.9205832936929097,-0.5851417033314337,EU-28,HI,AUT
1995,Austria,AT,2.8284310222393776,0.8169999718666077,7990121.0,3.23266214168225,25829358.8103258,5.46014863587566,43627243.458344,-2.2274864941934105,-0.6890563865218049,EU-28,HI,AUT
1996,Austria,AT,3.1116449704243276,0.8199999928474426,8017863.0,3.16705187875354,25392978.1435875,6.02146447689929,48279258.34750471,-2.8544125981457498,-0.9012838145452684,EU-28,HI,AUT
1997,Austria,AT,3.00921461555125,0.8240000009536743,8032876.0,3.2420038121928503,26042627.202965397,5.76655342517601,46322031.0022599,-2.52454961298316,-0.7787003838455042,EU-28,HI,AUT
1998,Austria,AT,2.9567655815732743,0.8349999785423279,8041050.0,3.24627399007007,26103450.8338151,5.62901269510008,45263171.43251789,-2.3827387050300097,-0.7339918664655226,EU-28,HI,AUT
1999,Austria,AT,2.9916444357320744,0.8339999914169312,8051113.0,3.25993949524233,26246131.0238457,5.6403784218615804,45411306.3448885,-2.3804389266192496,-0.7302095422609364,EU-28,HI,AUT
2000,Austria,AT,3.0564399661530692,0.8379999995231628,8069276.0,3.14691328317648,25393323.741575602,5.68269792027691,45855279.453239895,-2.5357846371004302,-0.8058006080615034,EU-28,HI,AUT
2001,Austria,AT,3.1952339135523835,0.8489999771118164,8097748.0,3.21992225247091,26074125.4199463,5.8977508086113,47758511.6104321,-2.67782855614039,-0.8316438554022455,EU-28,HI,AUT
2002,Austria,AT,3.1431678517535544,0.8379999995231628,8134412.0,3.1693090154937797,25780459.4439273,5.71993231070215,46528275.481238104,-2.55062329520837,-0.8047884515959645,EU-28,HI,AUT
2003,Austria,AT,3.3697006597587205,0.8420000076293945,8175852.0,3.07584853271299,25147676.5265573,6.043372177765,49409705.0097531,-2.96752364505201,-0.9647821124776148,EU-28,HI,AUT
2004,Austria,AT,3.4529804321231694,0.8489999771118164,8216805.0,3.1980786595625603,26277972.1052689,6.2503229779808995,51357652.6247072,-3.0522443184183405,-0.9543993889242964,EU-28,HI,AUT
2005,Austria,AT,3.564685730254948,0.8550000190734863,8253650.0,3.1016586105957096,25600005.8029286,6.32453376450127,52200490.5758969,-3.2228751539055596,-1.0390812009083643,EU-28,HI,AUT
2006,Austria,AT,3.755940649780861,0.8610000014305115,8284735.0,3.05860740591407,25339767.8369336,6.59797550503095,54662513.1319506,-3.5393680991168797,-1.1571828709605618,EU-28,HI,AUT
2007,Austria,AT,3.759375398415931,0.8809999823570251,8311783.0,3.0597308907651204,25431810.8598888,6.54632776651881,54411637.9932072,-3.48659687575369,-1.139510957083493,EU-28,HI,AUT
2008,Austria,AT,3.7662163736537098,0.8840000033378601,8338453.0,3.14195867848691,26199065.956292998,6.579942347348701,54866521.5513947,-3.4379836688617904,-1.0942167038674864,EU-28,HI,AUT
2009,Austria,AT,3.4617568080556125,0.8859999775886536,8370038.0,3.04864642193941,25517292.6165775,5.94964549166409,49798770.983456105,-2.9009990697246804,-0.9515695388116532,EU-28,HI,AUT
2010,Austria,AT,3.704851641478111,0.8949999809265137,8409949.0,3.0052246836540086,25273789.915254,6.30120439504428,52992815.13280661,-3.2959797113902702,-1.0967498467977228,EU-28,HI,AUT
2011,Austria,AT,3.869019512205788,0.8970000147819519,8459864.0,3.06666289816294,25943539.863776397,6.5472586565091,55388893.91962571,-3.48059575834616,-1.1349782724508726,EU-28,HI,AUT
2012,Austria,AT,3.6378080583519763,0.8989999890327454,8517548.0,2.89601349114577,24666939.145881,6.062223710072839,51635292.377702795,-3.1662102189270698,-1.093299540422514,EU-28,HI,AUT
2013,Austria,AT,3.663871575585557,0.8970000147819519,8577782.0,2.8611785843482407,24542561.2196041,6.13459615491768,52621217.8831584,-3.27341757056944,-1.1440801313403879,EU-28,HI,AUT
2014,Austria,AT,3.614664284290986,0.9010000228881836,8633220.0,2.96129986628721,25565552.4218976,6.02205367566146,51989712.587138794,-3.0607538093742503,-1.0335845566398962,EU-28,HI,AUT
2015,Austria,AT,3.6266851448786586,0.902999997138977,8678657.0,2.83651945026096,24617188.33540789,5.96751671418638,51790049.539165296,-3.13099726392542,-1.103816602998216,EU-28,HI,AUT
2016,Austria,AT,3.700456702230457,0.906000018119812,8712137.0,2.9135711683162997,25383438.8940328,6.03082193997979,52541362.9359647,-3.1172507716634903,-1.0699072003327426,EU-28,HI,AUT
1990,Australia,AU,3.8849353697700413,0.8659999966621399,17041432.0,18.32583889448761,312297958.095052,8.03607882037475,136946036.748628,10.289760074112849,0.5614891702015345,Asia-Pacific,HI,AUS
1991,Australia,AU,3.7265618213436067,0.8669999837875366,17271872.0,17.902571738322802,309211435.800329,7.525734578794402,129983738.011219,10.376837159528401,0.5796282964930352,Asia-Pacific,HI,AUS
1992,Australia,AU,3.6477237484990814,0.8679999709129333,17485948.0,18.3150640885626,320255386.30051804,7.37145052834412,128896449.673045,10.943613560218479,0.5975198070452046,Asia-Pacific,HI,AUS
1993,Australia,AU,3.7662427364147,0.871999979019165,17687480.0,18.1194736629182,320488190.412865,7.4625111077120305,131993165.217656,10.65696255520617,0.5881496755071766,Asia-Pacific,HI,AUS
1994,Australia,AU,3.333988478088457,0.875,17882736.0,17.3369513891521,310031487.062298,6.55908833447726,117294203.834669,10.777863054674842,0.6216700279507421,Asia-Pacific,HI,AUS
1995,Australia,AU,4.146647485230443,0.8830000162124634,18076742.0,17.9416466780605,324325750.488384,8.004901456643,144702195.907469,9.9367452214175,0.5538368578826383,Asia-Pacific,HI,AUS
1996,Australia,AU,4.097846603973236,0.8859999775886536,18271686.0,18.3806479593412,335845670.958814,7.92990138403944,144892772.923518,10.450746575301759,0.5685733494498818,Asia-Pacific,HI,AUS
1997,Australia,AU,3.7781458030046053,0.8889999985694885,18467588.0,17.795502933225396,328640223.018265,7.24005509894132,133706438.71706201,10.555447834284081,0.5931525438697408,Asia-Pacific,HI,AUS
1998,Australia,AU,4.32562754445282,0.8920000195503235,18665044.0,17.923449679660102,334541188.270857,8.23501616555059,153706576.73000202,9.688433514109509,0.5405451342943286,Asia-Pacific,HI,AUS
1999,Australia,AU,4.267988748832948,0.8949999809265137,18864112.0,17.7615395691752,335055451.648776,8.04676897967473,151795051.56621298,9.714770589500466,0.5469554343340969,Asia-Pacific,HI,AUS
2000,Australia,AU,4.3329169995802586,0.8980000019073486,19065838.0,17.4403703483779,332514626.613392,8.05599282005138,153593954.20228,9.38437752832652,0.5380836152484196,Asia-Pacific,HI,AUS
2001,Australia,AU,4.315299066249277,0.8999999761581421,19268532.0,17.2613899058124,332601091.400146,7.965162878819081,153476740.930525,9.29622702699332,0.5385561115135357,Asia-Pacific,HI,AUS
2002,Australia,AU,4.652429992502468,0.902999997138977,19475192.0,17.1083759012095,333189028.985317,8.46648537161265,164886489.294789,8.641890529596846,0.5051262948335089,Asia-Pacific,HI,AUS
2003,Australia,AU,4.647991715066119,0.9039999842643738,19696972.0,15.346727612826099,302284493.78983504,8.335916643505088,164192550.12712,7.01081096932101,0.4568277450537202,Asia-Pacific,HI,AUS
2004,Australia,AU,4.980753696092052,0.9070000052452089,19948430.0,16.5350225906777,329847251.106868,9.015782129760119,179850431.759097,7.519240460917578,0.4547463070995053,Asia-Pacific,HI,AUS
2005,Australia,AU,5.096678128176738,0.9079999923706056,20238902.0,15.938384197276099,322575370.156182,9.042624048135519,183012767.38008505,6.89576014914058,0.4326511435405779,Asia-Pacific,HI,AUS
2006,Australia,AU,5.231970140689973,0.9110000133514404,20573604.0,15.787260968758302,324800786.09994704,9.190882937231681,189089545.607241,6.596378031526622,0.41782916267618014,Asia-Pacific,HI,AUS
2007,Australia,AU,4.9681207300996775,0.915000021457672,20946664.0,13.9531965565798,292273411.41077596,8.65115697053645,181213182.95601892,5.30203958604335,0.3799874505131305,Asia-Pacific,HI,AUS
2008,Australia,AU,5.1345040158745725,0.9200000166893004,21342492.0,14.056452546773501,299999838.47951204,8.97047249940915,191452309.31864,5.085980047364349,0.3618252920102362,Asia-Pacific,HI,AUS
2009,Australia,AU,4.912550805050525,0.9210000038146972,21739040.0,14.1055782109772,306641164.728433,8.44309331083725,183544405.484291,5.662484900139949,0.40143585859765096,Asia-Pacific,HI,AUS
2010,Australia,AU,4.890450416721626,0.9229999780654908,22120064.0,13.7709780304565,304615405.752213,8.31766846331747,183987654.92633998,5.453309567139032,0.3960001646272511,Asia-Pacific,HI,AUS
2011,Australia,AU,5.2017279589842005,0.9250000119209292,22479800.0,13.970153491641,314046267.375573,8.8025036577932,197878528.603416,5.1676498338478005,0.3699064464066088,Asia-Pacific,HI,AUS
2012,Australia,AU,4.8069493579072,0.9290000200271606,22821850.0,13.947196372163,318300137.062477,8.01053873739177,182814919.215241,5.936657634771231,0.4256524018418581,Asia-Pacific,HI,AUS
2013,Australia,AU,4.416608935769826,0.930999994277954,23150728.0,13.2305325425946,306296079.39748996,7.3949404710831,171198042.586606,5.835592071511501,0.44107008185228347,Asia-Pacific,HI,AUS
2014,Australia,AU,4.051900771165092,0.9330000281333924,23474668.0,13.2985202938466,312178763.95249104,6.750492442259112,158465779.660478,6.548027851587492,0.4923877023083049,Asia-Pacific,HI,AUS
2015,Australia,AU,3.889305129088291,0.9359999895095824,23799556.0,12.4130647887961,295425971.898578,6.399643872360951,152308961.80478102,6.013420916435151,0.4844428848758447,Asia-Pacific,HI,AUS
2016,Australia,AU,4.074411850057377,0.9380000233650208,24125848.0,12.27490878734,296142004.011379,6.640275607880732,160201966.448324,5.634633179459269,0.4590366639034152,Asia-Pacific,HI,AUS
1990,Barbados,BB,1.8415855582215104,0.7160000205039978,260374.0,0.24813746412416,64608.5423270314,3.80936239389946,991858.896978594,-3.5612249297753,-14.351822858935073,Central America/Caribbean,HI,BRB
1991,Barbados,BB,2.0963789785671056,0.7179999947547913,261275.0,0.23476944772420802,61339.3860212236,4.23360527092285,1106135.19132049,-3.9988358231986414,-17.03303330975254,Central America/Caribbean,HI,BRB
1992,Barbados,BB,1.5892611404766694,0.7179999947547913,262184.0,0.233395104875588,61192.4599544334,3.2116357162364397,842039.4680461971,-2.978240611360852,-12.760510178430744,Central America/Caribbean,HI,BRB
1993,Barbados,BB,1.6402996932928258,0.7210000157356262,263089.0,0.21126379142524002,55581.1773528396,3.25012367440422,855071.752461893,-3.03885988297898,-14.384196470573814,Central America/Caribbean,HI,BRB
1994,Barbados,BB,1.4904015885548971,0.7269999980926514,264015.0,0.20766917520429998,54827.7803335922,2.932126411781029,774125.397557439,-2.72445723657673,-13.119218265765605,Central America/Caribbean,HI,BRB
1995,Barbados,BB,1.582361598549336,0.7310000061988831,264959.0,0.194012908636261,51405.4691487074,3.05467216836726,809362.9285503641,-2.860659259730998,-14.74468518532556,Central America/Caribbean,HI,BRB
1996,Barbados,BB,1.622932394678824,0.7350000143051147,265942.0,0.228911344823079,60877.137679405496,3.1405992186939597,835217.193713282,-2.911687873870881,-12.719718527368169,Central America/Caribbean,HI,BRB
1997,Barbados,BB,1.9631291776530653,0.7400000095367432,266945.0,0.23090998002535296,61640.2663091032,3.7619414796656097,1004231.49584262,-3.5310314996402568,-15.291809818062275,Central America/Caribbean,HI,BRB
1998,Barbados,BB,1.839462068850308,0.7360000014305115,267950.0,0.21518694679305106,57659.345019991786,3.50191959830781,938339.399114619,-3.2867326515147592,-15.273847696141468,Central America/Caribbean,HI,BRB
1999,Barbados,BB,2.1385170117417647,0.7429999709129333,268922.0,0.227185288273223,61095.1214274298,4.03191136745517,1084269.65694654,-3.8047260791819473,-16.74723794001228,Central America/Caribbean,HI,BRB
2000,Barbados,BB,2.415055349760116,0.7519999742507935,269847.0,0.230455022474915,62187.5929614555,4.490201072298151,1211667.22078953,-4.259746049823234,-18.484066886790927,Central America/Caribbean,HI,BRB
2001,Barbados,BB,2.2265716528959825,0.7509999871253967,270685.0,0.2054228680489,55604.8885362959,4.10979763033959,1112460.56153479,-3.90437476229069,-19.006524440897547,Central America/Caribbean,HI,BRB
2002,Barbados,BB,2.0825075182367128,0.7540000081062317,271478.0,0.2045980740988481,55543.87531084781,3.78974416978616,1028832.15569721,-3.585146095687312,-17.522873132985655,Central America/Caribbean,HI,BRB
2003,Barbados,BB,2.563476783917344,0.7590000033378601,272258.0,0.19665731652466892,53541.5268181566,4.59745414756866,1251693.65110509,-4.400796831043992,-22.37799695843988,Central America/Caribbean,HI,BRB
2004,Barbados,BB,2.3020079195555643,0.7620000243186951,273091.0,0.19613708517894196,53563.2733989928,4.16691993422189,1137948.34599899,-3.9707828490429486,-20.24493657290909,Central America/Caribbean,HI,BRB
2005,Barbados,BB,2.9338000130951136,0.7670000195503235,274009.0,0.21029544985785997,57622.846484860595,5.20520422982344,1426272.81978851,-4.994908779965582,-23.75186331107816,Central America/Caribbean,HI,BRB
2006,Barbados,BB,2.6783869618602067,0.7720000147819519,275039.0,0.19089494461713397,52503.5549521832,4.70506145201708,1294075.40359351,-4.514166507399946,-23.647386348830384,Central America/Caribbean,HI,BRB
2007,Barbados,BB,2.5135519864474656,0.7770000100135803,276150.0,0.187994048324578,51914.555297407685,4.37693324492226,1208690.0888706,-4.1889391965976825,-22.282296880831776,Central America/Caribbean,HI,BRB
2008,Barbados,BB,2.5505650245375806,0.781000018119812,277319.0,0.17720550129000898,49142.4524555072,4.45608248427322,1235756.33954408,-4.278876982983212,-24.146411662358798,Central America/Caribbean,HI,BRB
2009,Barbados,BB,2.5872835675527392,0.7829999923706055,278470.0,0.19036773866934,53011.7044196335,4.44670751496055,1238274.64711918,-4.25633977629121,-22.358514137126328,Central America/Caribbean,HI,BRB
2010,Barbados,BB,2.80232871778971,0.7820000052452087,279569.0,0.17560270959492902,49093.0739616166,4.76619517910044,1332480.42118955,-4.590592469505512,-26.14192275332679,Central America/Caribbean,HI,BRB
2011,Barbados,BB,2.471301354637558,0.7870000004768372,280601.0,0.18940186974732998,53146.3565499679,4.182002477875541,1173474.13242818,-3.9926006081282095,-21.080048541519183,Central America/Caribbean,HI,BRB
2012,Barbados,BB,2.2367757753813624,0.7950000166893005,281585.0,0.18910554717946693,53249.2838866382,3.72747405089218,1049600.7487695,-3.538368503712713,-18.711077260756888,Central America/Caribbean,HI,BRB
2013,Barbados,BB,2.078032364159122,0.7960000038146973,282509.0,0.17345582468835,49002.8320427047,3.4793493952985197,982947.527660345,-3.30589357061017,-19.058994280243432,Central America/Caribbean,HI,BRB
2014,Barbados,BB,2.179743597068389,0.7960000038146973,283385.0,0.17098239974575302,48453.849021700196,3.6314666891118996,1029103.22315752,-3.4604842893661467,-20.238833321510338,Central America/Caribbean,HI,BRB
2015,Barbados,BB,2.343875906061194,0.7969999909400941,284217.0,0.16839343062361695,47860.2774393546,3.8567226231785,1096146.17427998,-3.688329192554882,-21.903046804710673,Central America/Caribbean,HI,BRB
2016,Barbados,BB,2.3342699997527854,0.7990000247955322,284996.0,0.165942885742949,47293.059029817996,3.8042781908137,1084204.07562815,-3.638335305070752,-21.92522619322561,Central America/Caribbean,HI,BRB
1990,Bangladesh,BD,0.2360637515266811,0.3869999945163727,106188640.0,0.37113309193444394,39410251.89942671,0.488303339268694,51852443.2936034,-0.11717024733425002,-0.31570951197999525,Asia-Pacific,LI,BGD
1991,Bangladesh,BD,0.2343123168636076,0.39399999380111694,108727432.0,0.36200634005921295,39359863.335618,0.473190138738152,51448544.214583,-0.11118379867893904,-0.30713218630577793,Asia-Pacific,LI,BGD
1992,Bangladesh,BD,0.23923732073126225,0.4020000100135803,111221936.0,0.36533836787673496,40633663.95198621,0.48345932858257895,53771313.4436116,-0.11812096070584402,-0.32331934199065004,Asia-Pacific,LI,BGD
1993,Bangladesh,BD,0.2365317754867136,0.4090000092983246,113695144.0,0.34981497270470197,39772213.321660995,0.468668942877741,53285315.460484795,-0.118853970173039,-0.3397623871102,Asia-Pacific,LI,BGD
1994,Bangladesh,BD,0.2331838010234241,0.4169999957084656,116182264.0,0.334008798533947,38805810.231271,0.458751780077756,53298699.3129938,-0.12474298154380906,-0.37347214232481,Asia-Pacific,LI,BGD
