Year,Country,Parameter,Total
1973,World,BiocapPerCap,2.5873060899837004
1973,World,EFConsPerCap,2.8671856191703964
1974,World,BiocapPerCap,2.5259425612134905
1974,World,EFConsPerCap,2.7861877909291164
1975,World,BiocapPerCap,2.4806232772152796
1975,World,EFConsPerCap,2.7159398289793053
1976,World,BiocapPerCap,2.4566439217357297
1976,World,EFConsPerCap,2.801424742782264
1977,World,BiocapPerCap,2.41381967717375
1977,World,EFConsPerCap,2.8050484440378725
1978,World,BiocapPerCap,2.4074791380991
1978,World,EFConsPerCap,2.8327629288049034
1979,World,BiocapPerCap,2.3584245409781603
1979,World,EFConsPerCap,2.853641782534325
1980,World,BiocapPerCap,2.3176863748802203
1980,World,EFConsPerCap,2.7536122846940043
1981,World,BiocapPerCap,2.29880771873175
1981,World,EFConsPerCap,2.671151472453968
1982,World,BiocapPerCap,2.28221500418906
1982,World,EFConsPerCap,2.616261959601045
1983,World,BiocapPerCap,2.2293767957689803
1983,World,EFConsPerCap,2.563092796662498
1984,World,BiocapPerCap,2.22866620023568
1984,World,EFConsPerCap,2.6242101749869966
1985,World,BiocapPerCap,2.1978540519168
1985,World,EFConsPerCap,2.612836291516561
1986,World,BiocapPerCap,2.16732406622584
1986,World,EFConsPerCap,2.6147167716189856
1987,World,BiocapPerCap,2.1315730424715302
1987,World,EFConsPerCap,2.634138500410102
1988,World,BiocapPerCap,2.08014240288909
1988,World,EFConsPerCap,2.6429001651802815
1989,World,BiocapPerCap,2.0739367242316398
1989,World,EFConsPerCap,2.6657102691190104
1990,World,BiocapPerCap,2.06852316846919
1990,World,EFConsPerCap,2.6618752685755007
1991,World,BiocapPerCap,2.01948469919144
1991,World,EFConsPerCap,2.6091720489199526
1992,World,BiocapPerCap,2.0208357421192398
1992,World,EFConsPerCap,2.588067467265439
1993,World,BiocapPerCap,1.9814206438579198
1993,World,EFConsPerCap,2.5417551506580534
1994,World,BiocapPerCap,1.9673398326313098
1994,World,EFConsPerCap,2.540691756466277
1995,World,BiocapPerCap,1.9304514032492301
1995,World,EFConsPerCap,2.5474180544632445
1996,World,BiocapPerCap,1.9351386594975701
1996,World,EFConsPerCap,2.574447339895757
1997,World,BiocapPerCap,1.9162984904350702
1997,World,EFConsPerCap,2.5791708603355765
1998,World,BiocapPerCap,1.90377374864629
1998,World,EFConsPerCap,2.5574455853944267
1999,World,BiocapPerCap,1.8853772709393999
1999,World,EFConsPerCap,2.5350318480017697
2000,World,BiocapPerCap,1.8592538977395099
2000,World,EFConsPerCap,2.557449946387776
2001,World,BiocapPerCap,1.8457962603602702
2001,World,EFConsPerCap,2.5515167271042176
2002,World,BiocapPerCap,1.8197985537142198
2002,World,EFConsPerCap,2.544100242354148
2003,World,BiocapPerCap,1.793444815421
2003,World,EFConsPerCap,2.6036183974150924
2004,World,BiocapPerCap,1.8101240655272701
2004,World,EFConsPerCap,2.7119559017944246
2005,World,BiocapPerCap,1.7742191719237301
2005,World,EFConsPerCap,2.740531250149198
2006,World,BiocapPerCap,1.7566772535172799
2006,World,EFConsPerCap,2.7782440101574606
2007,World,BiocapPerCap,1.7413338846865902
2007,World,EFConsPerCap,2.820555376417456
2008,World,BiocapPerCap,1.7470962086454198
2008,World,EFConsPerCap,2.8214918605768133
2009,World,BiocapPerCap,1.7186780647962001
2009,World,EFConsPerCap,2.73754651986189
2010,World,BiocapPerCap,1.70079803587771
2010,World,EFConsPerCap,2.8412866953587868
2011,World,BiocapPerCap,1.6922268383124297
2011,World,EFConsPerCap,2.866579689061449
2012,World,BiocapPerCap,1.6664495797557801
2012,World,EFConsPerCap,2.8222152141437995
2013,World,BiocapPerCap,1.6743480300444902
2013,World,EFConsPerCap,2.85180551373308
2014,World,BiocapPerCap,1.6660063568926102
2014,World,EFConsPerCap,2.824152597113645
2015,World,BiocapPerCap,1.64544659263109
2015,World,EFConsPerCap,2.777220606313876
2016,World,BiocapPerCap,1.62975071059329
2016,World,EFConsPerCap,2.7466358453739463
